age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,was_contacted_before,has_loan_burden,prev_success,age_group,economic_sentiment
34,blue-collar,married,university.degree,no,yes,no,cellular,aug,thu,6,999,1,nonexistent,1.1,93.992,-37.8,0.733,5228.1,no,1,1,0,young_adult,0.5439330543933055
32,services,single,high.school,unknown,no,no,cellular,may,wed,1,999,0,nonexistent,-0.1,92.339,-31.6,2.186,4963.6,no,0,0,0,young_adult,0.8033472803347279
41,admin.,married,university.degree,no,yes,no,telephone,may,wed,1,999,0,failure,-2.9,93.428,-39.2,4.095,5076.2,no,0,1,0,middle_age,0.4853556485355646
40,technician,married,basic.9y,no,yes,no,cellular,sep,wed,3,999,1,failure,1.1,94.644,-29.6,3.507,5176.3,no,1,1,0,middle_age,0.8870292887029287
45,services,married,university.degree,no,no,no,cellular,feb,wed,1,999,1,nonexistent,-1.1,93.582,-40.6,2.974,5017.5,no,1,0,0,middle_age,0.4267782426778241
36,services,married,university.degree,unknown,no,no,telephone,aug,tue,1,999,0,nonexistent,-0.1,93.255,-27.6,2.654,5176.3,no,0,0,0,middle_age,0.9707112970711296
18,admin.,single,university.degree,no,yes,no,telephone,aug,thu,1,999,1,nonexistent,-1.8,92.216,-50.2,3.499,5076.2,yes,1,1,0,young,0.025104602510460015
34,services,married,basic.4y,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-0.1,92.858,-31.9,2.805,5008.7,no,0,1,0,young_adult,0.7907949790794979
49,self-employed,single,high.school,unknown,no,no,cellular,may,wed,3,999,0,nonexistent,-2.9,93.3,-33.9,4.052,5099.1,no,0,0,0,middle_age,0.7071129707112971
36,technician,married,professional.course,no,yes,no,telephone,sep,tue,6,999,0,nonexistent,-0.1,93.169,-36.2,4.456,5195.8,no,0,1,0,middle_age,0.6108786610878659
37,admin.,single,basic.4y,no,no,yes,cellular,jun,tue,2,999,0,nonexistent,-0.1,93.327,-43.7,1.4,5008.7,no,0,1,0,middle_age,0.29707112970711275
51,admin.,married,high.school,no,no,no,cellular,feb,thu,3,999,0,nonexistent,1.1,92.262,-36.2,1.657,5176.3,no,0,0,0,senior,0.6108786610878659
31,housemaid,married,university.degree,no,yes,no,cellular,oct,mon,1,999,1,nonexistent,-0.1,93.564,-36.6,2.9,5195.8,no,1,1,0,young_adult,0.5941422594142258
21,blue-collar,divorced,high.school,no,yes,no,telephone,may,mon,4,999,0,nonexistent,-1.1,92.846,-47.2,4.453,5176.3,no,0,1,0,young,0.1506276150627613
38,management,married,unknown,no,yes,no,cellular,may,mon,3,999,0,nonexistent,-1.1,93.229,-29.8,4.685,5099.1,no,0,1,0,middle_age,0.8786610878661086
34,technician,single,basic.4y,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,-0.1,94.476,-38.0,1.189,5017.5,yes,0,1,0,young_adult,0.5355648535564853
28,housemaid,married,university.degree,unknown,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.1,94.326,-48.7,1.971,5195.8,yes,0,1,0,young_adult,0.08786610878661065
37,technician,divorced,professional.course,no,no,no,telephone,may,thu,1,999,0,nonexistent,-3.4,93.222,-41.4,4.029,5008.7,no,0,0,0,middle_age,0.3933054393305439
45,admin.,married,high.school,no,yes,no,cellular,apr,wed,3,999,0,failure,1.4,92.34,-45.6,4.752,5228.1,no,0,1,0,middle_age,0.21757322175732202
39,blue-collar,divorced,unknown,no,no,no,telephone,jun,wed,3,999,0,nonexistent,-2.9,94.482,-46.8,0.992,5195.8,no,0,0,0,middle_age,0.1673640167364017
43,admin.,single,basic.6y,unknown,no,no,telephone,jul,thu,3,999,0,nonexistent,-1.1,93.225,-28.2,2.705,5176.3,no,0,0,0,middle_age,0.9456066945606694
61,blue-collar,single,university.degree,no,yes,no,cellular,sep,thu,6,999,0,success,-1.1,93.432,-34.7,2.82,5228.1,no,0,1,1,senior,0.6736401673640166
35,technician,divorced,university.degree,no,no,no,telephone,may,mon,8,999,0,nonexistent,-0.1,92.421,-43.6,0.672,5176.3,no,0,0,0,middle_age,0.30125523012552285
43,admin.,single,basic.9y,unknown,yes,no,cellular,jul,fri,5,999,1,nonexistent,-1.1,93.978,-34.6,4.402,5195.8,no,1,1,0,middle_age,0.6778242677824267
33,retired,single,university.degree,no,no,no,telephone,feb,fri,6,999,0,nonexistent,-1.8,94.028,-31.6,1.108,5099.1,no,0,0,0,young_adult,0.8033472803347279
29,management,married,high.school,no,no,no,telephone,oct,mon,1,999,0,nonexistent,-1.8,93.25,-43.2,4.328,5191.0,yes,0,0,0,young_adult,0.31799163179916295
32,technician,single,university.degree,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.4,94.482,-27.3,0.727,5008.7,no,0,0,0,young_adult,0.9832635983263598
34,blue-collar,married,high.school,yes,yes,no,telephone,jul,mon,1,999,0,nonexistent,1.1,92.326,-29.7,4.97,4963.6,no,0,1,0,young_adult,0.8828451882845187
44,blue-collar,married,university.degree,no,no,no,telephone,oct,mon,1,999,0,nonexistent,1.1,92.99,-31.7,2.949,5195.8,no,0,0,0,middle_age,0.7991631799163179
68,admin.,married,professional.course,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,-1.1,92.732,-33.7,1.952,5099.1,no,0,1,0,elderly,0.715481171548117
31,management,married,basic.6y,no,yes,no,cellular,jul,fri,6,999,0,nonexistent,1.4,93.992,-49.9,3.308,5228.1,no,0,1,0,young_adult,0.03765690376569032
35,blue-collar,married,professional.course,unknown,no,yes,cellular,jul,thu,2,999,0,nonexistent,-2.9,92.726,-50.3,1.886,5191.0,no,0,1,0,middle_age,0.020920502092050212
39,technician,married,basic.9y,no,yes,no,cellular,oct,wed,3,999,0,nonexistent,-2.9,94.004,-46.9,1.109,5076.2,no,0,1,0,middle_age,0.16317991631799159
44,management,single,high.school,no,no,no,telephone,aug,wed,2,8,0,nonexistent,-1.8,94.245,-28.9,1.746,5099.1,no,0,0,0,middle_age,0.9163179916317992
43,retired,married,basic.9y,no,yes,no,cellular,jun,wed,3,999,0,nonexistent,-0.1,94.211,-45.6,4.343,5017.5,no,0,1,0,middle_age,0.21757322175732202
55,management,married,basic.4y,no,no,no,cellular,jul,tue,5,999,0,failure,-1.8,92.273,-34.0,1.724,5099.1,no,0,0,0,senior,0.702928870292887
18,admin.,single,basic.9y,no,no,no,telephone,apr,fri,1,6,0,nonexistent,-1.1,94.589,-27.4,2.446,5076.2,no,0,0,0,young,0.9790794979079498
18,management,married,high.school,no,no,no,telephone,may,wed,7,999,0,nonexistent,-1.8,94.035,-28.4,3.058,5017.5,no,0,0,0,young,0.9372384937238494
34,unknown,married,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,94.287,-41.2,4.472,5195.8,no,0,1,0,young_adult,0.4016736401673638
53,technician,single,high.school,unknown,yes,unknown,telephone,may,wed,7,999,0,nonexistent,1.4,93.858,-34.5,0.682,5076.2,no,0,1,0,senior,0.6820083682008368
21,technician,single,basic.9y,unknown,yes,no,cellular,jul,fri,1,999,1,nonexistent,1.1,93.559,-32.7,4.525,5076.2,no,1,1,0,young,0.7573221757322174
18,technician,married,university.degree,no,yes,no,telephone,apr,thu,2,999,1,nonexistent,-3.4,93.855,-37.7,3.903,5195.8,no,1,1,0,young,0.5481171548117153
46,admin.,married,university.degree,unknown,no,no,cellular,jan,mon,11,999,0,nonexistent,-1.1,93.125,-38.3,2.34,5099.1,no,0,0,0,middle_age,0.5230125523012552
42,blue-collar,single,high.school,no,yes,no,telephone,may,wed,3,999,0,nonexistent,-0.1,93.376,-45.5,5.01,5099.1,no,0,1,0,middle_age,0.2217573221757321
26,admin.,married,university.degree,no,yes,yes,cellular,may,tue,3,999,0,nonexistent,-3.4,94.029,-34.6,0.893,5099.1,yes,0,1,0,young_adult,0.6778242677824267
28,blue-collar,married,professional.course,no,yes,yes,telephone,may,fri,3,12,0,nonexistent,1.1,93.914,-43.8,3.888,5176.3,no,0,1,0,young_adult,0.29288702928870297
28,admin.,married,university.degree,unknown,no,no,telephone,nov,wed,1,999,0,nonexistent,1.1,93.724,-43.4,3.809,5099.1,no,0,0,0,young_adult,0.30962343096234307
41,management,divorced,basic.9y,no,no,no,cellular,jul,mon,1,19,0,nonexistent,-2.9,92.327,-44.4,4.811,4963.6,no,0,0,0,middle_age,0.26778242677824265
32,self-employed,single,basic.4y,yes,yes,no,telephone,may,wed,1,999,0,nonexistent,-1.1,92.939,-49.2,4.271,4963.6,no,0,1,0,young_adult,0.06694560669456044
45,technician,single,university.degree,unknown,no,no,telephone,apr,tue,1,999,0,nonexistent,-1.1,93.749,-30.6,3.173,5176.3,no,0,0,0,middle_age,0.8451882845188283
18,services,single,university.degree,no,yes,no,telephone,jul,wed,7,999,0,nonexistent,1.4,93.391,-30.2,1.659,5008.7,no,0,1,0,young,0.8619246861924685
29,technician,single,basic.6y,no,yes,no,cellular,jul,tue,5,999,0,nonexistent,-1.1,93.069,-33.5,2.883,5017.5,no,0,1,0,young_adult,0.7238493723849372
26,admin.,married,high.school,no,yes,no,cellular,may,mon,1,999,1,nonexistent,-0.1,94.041,-28.6,1.087,5176.3,no,1,1,0,young_adult,0.9288702928870292
36,admin.,divorced,professional.course,no,no,no,cellular,may,mon,5,999,0,success,-3.4,93.194,-35.7,2.789,5008.7,yes,0,0,1,middle_age,0.6317991631799161
33,self-employed,single,professional.course,unknown,no,no,cellular,jan,tue,1,999,0,nonexistent,1.1,94.532,-35.5,1.49,5176.3,no,0,0,0,young_adult,0.6401673640167364
49,blue-collar,married,university.degree,no,no,no,cellular,may,tue,1,999,0,nonexistent,-3.4,93.565,-29.6,4.756,5176.3,no,0,0,0,middle_age,0.8870292887029287
18,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,4,999,0,nonexistent,-0.1,93.442,-45.8,2.428,5008.7,no,0,1,0,young,0.2092050209205021
40,blue-collar,single,high.school,no,unknown,yes,cellular,aug,tue,1,999,0,nonexistent,1.1,93.066,-40.4,1.293,5008.7,no,0,1,0,middle_age,0.4351464435146443
46,blue-collar,married,basic.4y,no,yes,no,telephone,sep,mon,1,999,0,nonexistent,-1.1,92.545,-34.0,0.739,5191.0,no,0,1,0,middle_age,0.702928870292887
62,management,married,high.school,no,yes,no,cellular,may,thu,4,2,1,nonexistent,-3.4,92.226,-44.4,2.092,5228.1,no,1,1,0,senior,0.26778242677824265
34,management,single,basic.4y,no,no,no,cellular,aug,fri,12,999,1,failure,1.4,93.938,-45.3,0.889,4963.6,no,1,0,0,young_adult,0.23012552301255232
43,management,single,university.degree,no,yes,unknown,cellular,dec,wed,3,999,0,nonexistent,-1.1,92.369,-29.3,2.66,5195.8,no,0,1,0,middle_age,0.899581589958159
18,self-employed,divorced,high.school,no,no,no,telephone,jul,tue,1,999,0,success,-1.1,93.035,-27.0,0.842,5076.2,no,0,0,1,young,0.9958158995815899
18,housemaid,single,university.degree,no,yes,no,telephone,jul,thu,2,999,0,nonexistent,1.1,94.448,-41.6,4.31,5176.3,no,0,1,0,young,0.3849372384937237
50,blue-collar,married,basic.4y,no,yes,no,cellular,oct,mon,3,999,0,failure,-0.1,93.428,-45.1,2.688,5017.5,yes,0,1,0,senior,0.23849372384937223
39,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,4,999,0,nonexistent,-1.1,94.468,-41.1,4.131,4963.6,no,0,1,0,middle_age,0.4058577405857739
54,entrepreneur,single,basic.9y,no,yes,no,cellular,jan,fri,6,999,0,nonexistent,-0.1,92.359,-43.5,2.24,4963.6,no,0,1,0,senior,0.30543933054393296
23,services,single,high.school,unknown,no,unknown,telephone,dec,wed,6,999,0,failure,-2.9,94.365,-31.2,4.021,5099.1,no,0,0,0,young,0.8200836820083681
46,services,married,university.degree,no,yes,yes,telephone,may,tue,5,999,0,nonexistent,-0.1,94.591,-29.3,2.422,5076.2,no,0,1,0,middle_age,0.899581589958159
62,self-employed,married,high.school,unknown,no,no,cellular,aug,mon,3,999,1,nonexistent,-1.1,94.545,-41.5,3.595,5195.8,no,1,0,0,senior,0.3891213389121338
45,blue-collar,divorced,basic.9y,unknown,yes,unknown,cellular,aug,fri,2,999,0,nonexistent,1.1,93.065,-36.5,3.78,5017.5,no,0,1,0,middle_age,0.5983263598326359
43,management,married,basic.4y,no,yes,no,cellular,may,thu,3,999,0,failure,1.1,92.445,-48.9,3.292,5017.5,no,0,1,0,middle_age,0.07949790794979074
40,management,divorced,basic.4y,no,no,no,cellular,jun,tue,3,999,0,nonexistent,1.1,94.549,-39.8,0.877,5008.7,no,0,0,0,middle_age,0.46025104602510464
21,management,married,university.degree,no,no,no,cellular,jun,mon,1,999,0,nonexistent,1.1,92.605,-50.6,2.253,5228.1,no,0,0,0,young,0.008368200836819906
56,management,divorced,high.school,no,no,no,cellular,may,thu,2,999,0,nonexistent,1.4,93.602,-34.8,4.06,5099.1,no,0,0,0,senior,0.6694560669456068
32,management,married,university.degree,no,no,unknown,cellular,mar,fri,1,999,0,nonexistent,1.1,93.247,-46.6,4.713,5228.1,no,0,0,0,young_adult,0.17573221757322158
46,management,divorced,university.degree,no,yes,no,cellular,jun,thu,6,999,1,nonexistent,-0.1,94.659,-29.8,3.547,5191.0,no,1,1,0,middle_age,0.8786610878661086
21,services,single,basic.6y,no,no,yes,cellular,mar,mon,1,999,1,nonexistent,-1.8,93.268,-35.7,4.901,5195.8,no,1,1,0,young,0.6317991631799161
25,admin.,married,basic.6y,no,yes,no,cellular,may,wed,5,999,0,nonexistent,-1.1,93.151,-28.6,1.844,5191.0,no,0,1,0,young_adult,0.9288702928870292
57,services,married,university.degree,unknown,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.1,93.707,-28.4,1.235,5099.1,no,0,0,0,senior,0.9372384937238494
35,blue-collar,single,university.degree,no,yes,no,telephone,jul,fri,4,999,0,nonexistent,1.1,93.555,-46.8,2.08,5008.7,no,0,1,0,middle_age,0.1673640167364017
57,admin.,single,high.school,unknown,yes,no,telephone,sep,tue,1,999,1,nonexistent,-1.8,93.361,-38.5,3.625,5195.8,no,1,1,0,senior,0.5146443514644351
39,unemployed,married,basic.4y,no,no,no,cellular,jun,thu,4,999,0,nonexistent,1.1,93.491,-46.1,2.356,5099.1,no,0,0,0,middle_age,0.1966527196652718
18,technician,divorced,basic.4y,no,yes,no,telephone,may,mon,1,999,0,nonexistent,-1.8,92.454,-40.0,3.541,5195.8,no,0,1,0,young,0.4518828451882844
50,admin.,single,basic.9y,no,yes,no,telephone,dec,mon,2,999,0,nonexistent,-0.1,94.6,-40.0,3.73,5099.1,no,0,1,0,senior,0.4518828451882844
32,management,married,basic.4y,unknown,no,no,cellular,jan,thu,1,999,0,failure,1.4,92.843,-33.2,3.342,4963.6,no,0,0,0,young_adult,0.7364016736401672
48,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.1,93.664,-27.5,4.07,5228.1,no,0,1,0,middle_age,0.9748953974895397
40,management,married,high.school,no,no,no,telephone,may,tue,5,999,0,nonexistent,1.1,92.292,-35.8,1.662,5099.1,no,0,0,0,middle_age,0.6276150627615064
21,technician,married,basic.6y,unknown,no,no,telephone,may,wed,4,999,0,nonexistent,-1.1,92.96,-31.3,1.118,5008.7,no,0,0,0,young,0.815899581589958
41,technician,married,basic.6y,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-0.1,93.968,-41.2,0.847,5076.2,no,0,1,0,middle_age,0.4016736401673638
66,retired,single,university.degree,no,no,no,cellular,may,thu,2,999,3,nonexistent,1.1,93.375,-49.1,4.94,4963.6,no,1,0,0,elderly,0.07112970711297054
45,entrepreneur,single,professional.course,unknown,yes,no,telephone,may,thu,5,15,0,nonexistent,1.1,94.075,-38.5,3.8,5076.2,no,0,1,0,middle_age,0.5146443514644351
39,management,divorced,university.degree,unknown,no,no,cellular,may,mon,3,999,0,nonexistent,1.1,92.6,-29.2,1.686,5099.1,no,0,0,0,middle_age,0.903765690376569
52,blue-collar,married,high.school,no,no,yes,telephone,may,wed,1,999,0,failure,-2.9,94.736,-45.1,2.738,5008.7,no,0,1,0,senior,0.23849372384937223
42,technician,divorced,professional.course,no,yes,yes,cellular,jul,fri,1,999,0,success,1.1,93.345,-44.5,0.909,5176.3,no,0,1,1,middle_age,0.26359832635983255
42,technician,married,basic.9y,unknown,yes,no,telephone,jun,fri,3,999,1,nonexistent,-1.8,93.584,-48.3,3.566,5076.2,no,1,1,0,middle_age,0.10460251046025106
26,management,single,professional.course,unknown,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,92.862,-27.0,4.9,5099.1,no,0,1,0,young_adult,0.9958158995815899
42,blue-collar,married,basic.6y,no,no,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93.071,-40.9,3.747,5099.1,no,0,0,0,middle_age,0.4142259414225941
52,blue-collar,single,basic.4y,unknown,yes,yes,telephone,may,mon,3,999,0,failure,-1.8,93.881,-43.7,3.38,5076.2,no,0,1,0,senior,0.29707112970711275
29,admin.,married,university.degree,no,yes,no,cellular,apr,wed,1,999,0,failure,-1.8,93.078,-28.7,4.702,4963.6,no,0,1,0,young_adult,0.9246861924686192
57,technician,single,professional.course,no,yes,no,cellular,apr,thu,2,999,1,nonexistent,-1.1,94.045,-31.4,2.894,5099.1,no,1,1,0,senior,0.8117154811715481
38,management,single,university.degree,no,yes,yes,telephone,aug,mon,5,999,0,nonexistent,1.1,92.935,-29.8,3.921,5076.2,no,0,1,0,middle_age,0.8786610878661086
29,blue-collar,divorced,high.school,no,yes,yes,cellular,jul,fri,2,999,0,nonexistent,-1.1,94.165,-28.1,4.749,5176.3,no,0,1,0,young_adult,0.9497907949790794
51,management,married,high.school,no,no,no,cellular,may,tue,1,999,1,nonexistent,1.1,93.933,-30.3,3.487,5191.0,no,1,0,0,senior,0.8577405857740584
36,technician,married,high.school,no,no,no,cellular,may,tue,4,999,0,nonexistent,-1.8,92.745,-27.2,2.954,5076.2,no,0,0,0,middle_age,0.9874476987447699
49,blue-collar,married,university.degree,no,no,no,cellular,may,tue,1,999,0,nonexistent,-0.1,92.329,-35.5,3.194,5017.5,no,0,0,0,middle_age,0.6401673640167364
36,technician,married,professional.course,no,unknown,no,telephone,jul,tue,5,999,1,nonexistent,1.4,94.588,-45.0,4.028,4963.6,no,1,0,0,middle_age,0.2426778242677823
39,technician,married,university.degree,no,no,no,telephone,sep,wed,8,999,0,nonexistent,-3.4,92.804,-46.8,0.863,5008.7,no,0,0,0,middle_age,0.1673640167364017
45,technician,single,basic.4y,unknown,yes,no,cellular,jun,wed,9,999,0,nonexistent,1.4,93.682,-36.4,2.081,4963.6,no,0,1,0,middle_age,0.602510460251046
43,management,married,university.degree,unknown,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.965,-42.2,0.861,5228.1,no,0,0,0,middle_age,0.35983263598326337
18,blue-collar,single,high.school,no,yes,yes,cellular,feb,thu,3,999,0,nonexistent,-0.1,93.89,-47.7,4.102,5076.2,no,0,1,0,young,0.12970711297071108
26,housemaid,single,basic.9y,unknown,no,no,telephone,apr,mon,5,999,0,nonexistent,-3.4,94.0,-31.7,4.669,5191.0,no,0,0,0,young_adult,0.7991631799163179
51,entrepreneur,single,high.school,no,yes,no,telephone,jul,fri,1,999,0,nonexistent,-0.1,92.392,-42.4,2.396,5176.3,no,0,1,0,senior,0.3514644351464435
38,blue-collar,married,high.school,no,no,no,telephone,apr,tue,1,999,0,nonexistent,-0.1,92.329,-40.2,1.746,4963.6,no,0,0,0,middle_age,0.4435146443514642
33,retired,married,basic.6y,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,94.743,-36.2,0.813,5008.7,no,0,1,0,young_adult,0.6108786610878659
23,management,married,basic.9y,no,yes,unknown,cellular,jul,tue,6,999,0,nonexistent,-1.1,94.172,-41.2,0.664,5076.2,no,0,1,0,young,0.4016736401673638
27,technician,married,high.school,no,yes,no,cellular,may,wed,2,999,0,nonexistent,1.4,92.872,-30.1,3.039,5176.3,no,0,1,0,young_adult,0.8661087866108785
18,admin.,married,high.school,no,no,no,cellular,jul,thu,2,999,0,nonexistent,-1.1,93.462,-27.3,2.105,5099.1,no,0,0,0,young,0.9832635983263598
38,retired,single,high.school,no,no,no,cellular,jun,fri,3,999,0,nonexistent,-2.9,94.659,-41.6,4.887,5017.5,no,0,0,0,middle_age,0.3849372384937237
32,services,married,basic.6y,no,yes,no,cellular,may,tue,3,999,0,failure,-1.1,93.597,-46.5,4.24,5228.1,no,0,1,0,young_adult,0.17991631799163169
28,services,married,basic.4y,unknown,no,no,telephone,oct,wed,1,999,0,nonexistent,-1.1,93.277,-44.2,2.623,5191.0,no,0,0,0,young_adult,0.27615062761506254
39,technician,single,unknown,no,no,yes,cellular,jul,wed,3,999,0,nonexistent,-1.1,92.297,-34.7,1.51,5176.3,no,0,1,0,middle_age,0.6736401673640166
44,services,divorced,university.degree,unknown,yes,no,cellular,may,fri,3,999,0,nonexistent,-1.8,93.702,-48.8,2.322,5099.1,no,0,1,0,middle_age,0.08368200836820085
65,technician,married,high.school,unknown,no,no,cellular,aug,thu,3,999,0,failure,-1.1,94.463,-34.7,0.95,5195.8,no,0,0,0,elderly,0.6736401673640166
21,entrepreneur,single,unknown,no,no,no,telephone,aug,tue,4,999,0,nonexistent,1.4,93.594,-38.2,3.381,5195.8,no,0,0,0,young,0.5271966527196651
53,management,married,professional.course,no,yes,yes,cellular,aug,wed,2,999,0,nonexistent,-0.1,94.207,-49.7,4.45,5099.1,no,0,1,0,senior,0.046025104602510226
51,admin.,married,basic.4y,no,no,no,cellular,jul,tue,6,6,0,nonexistent,-1.8,94.474,-41.0,2.555,4963.6,no,0,0,0,senior,0.410041841004184
30,admin.,married,basic.6y,no,no,no,cellular,may,thu,2,999,0,nonexistent,-2.9,93.246,-45.3,2.753,5017.5,no,0,0,0,young_adult,0.23012552301255232
42,blue-collar,single,university.degree,no,yes,no,telephone,may,fri,2,999,0,nonexistent,-1.8,93.257,-47.7,4.771,5076.2,no,0,1,0,middle_age,0.12970711297071108
34,admin.,married,professional.course,unknown,no,yes,cellular,jul,fri,4,999,0,nonexistent,-1.1,94.565,-28.3,2.0,4963.6,no,0,1,0,young_adult,0.9414225941422594
42,blue-collar,married,university.degree,no,yes,yes,telephone,apr,wed,5,999,0,nonexistent,-1.1,93.075,-43.8,1.083,4963.6,no,0,1,0,middle_age,0.29288702928870297
58,blue-collar,married,university.degree,no,no,no,cellular,aug,thu,3,999,0,nonexistent,1.1,93.898,-39.0,0.938,5076.2,no,0,0,0,senior,0.49372384937238484
47,admin.,married,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,-0.1,93.792,-36.2,4.023,5076.2,no,0,1,0,middle_age,0.6108786610878659
46,technician,married,basic.4y,no,no,no,telephone,jul,wed,2,999,0,nonexistent,1.1,93.446,-35.8,1.597,5191.0,no,0,0,0,middle_age,0.6276150627615064
34,admin.,married,basic.9y,no,no,no,cellular,may,tue,1,999,1,nonexistent,1.4,93.848,-41.7,5.04,5176.3,no,1,0,0,young_adult,0.3807531380753136
22,services,married,basic.4y,unknown,no,no,cellular,jun,thu,1,999,0,nonexistent,-1.1,94.005,-44.4,4.882,4963.6,no,0,0,0,young,0.26778242677824265
